Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.50     0.00        3     0.00    16.67  CachePerformanceAnalyzer::initializeParticles(CachePerformanceAnalyzer::ParticleSystemAoS&, unsigned long)
  0.00      0.50     0.00        3     0.00    21.12  CachePerformanceAnalyzer::initializeParticles(CachePerformanceAnalyzer::ParticleSystemSoA&, unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++()
  0.00      0.50     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator++()
  0.00      0.50     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const
  0.00      0.50     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator*() const
  0.00      0.50     0.00        3     0.00     0.00  std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_check_len(unsigned long, char const*) const
  0.00      0.50     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const
  0.00      0.50     0.00        3     0.00     0.00  void std::_Destroy_aux<true>::__destroy<CachePerformanceAnalyzer::Particle*>(CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*)
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_allocate(unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_impl::_Vector_impl()
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_impl::~_Vector_impl()
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_base()
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::~_Vector_base()
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&&)
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data&&)
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&)
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  0.00      0.50     0.00        3     0.00     0.00  std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator()
  0.00      0.50     0.00        3     0.00     0.00  std::__new_allocator<CachePerformanceAnalyzer::Particle>::deallocate(CachePerformanceAnalyzer::Particle*, unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  std::__new_allocator<CachePerformanceAnalyzer::Particle>::allocate(unsigned long, void const*)
  0.00      0.50     0.00        3     0.00     0.00  std::__new_allocator<CachePerformanceAnalyzer::Particle>::~__new_allocator()
  0.00      0.50     0.00        3     0.00     0.00  std::__new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  std::__new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*)
  0.00      0.50     0.00        3     0.00     0.00  std::__new_allocator<unsigned long>::~__new_allocator()
  0.00      0.50     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&)
  0.00      0.50     0.00        3     0.00     0.00  CachePerformanceAnalyzer::Particle* std::__uninitialized_default_n_1<true>::__uninit_default_n<CachePerformanceAnalyzer::Particle*, unsigned long>(CachePerformanceAnalyzer::Particle*, unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_S_relocate(CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, std::allocator<CachePerformanceAnalyzer::Particle>&)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_default_append(unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::resize(unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::vector()
  0.00      0.50     0.00        3     0.00     0.00  std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::~vector()
  0.00      0.50     0.00        3     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_initialize(unsigned long, std::vector<int, std::allocator<int> > const&)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::_M_default_append(unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::resize(unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::vector()
  0.00      0.50     0.00        3     0.00     0.00  void std::_Construct<CachePerformanceAnalyzer::Particle>(CachePerformanceAnalyzer::Particle*)
  0.00      0.50     0.00        3     0.00     0.00  CachePerformanceAnalyzer::Particle* std::__fill_n_a<CachePerformanceAnalyzer::Particle*, unsigned long, CachePerformanceAnalyzer::Particle>(CachePerformanceAnalyzer::Particle*, unsigned long, CachePerformanceAnalyzer::Particle const&, std::random_access_iterator_tag)
  0.00      0.50     0.00        3     0.00     0.00  CachePerformanceAnalyzer::Particle* std::__addressof<CachePerformanceAnalyzer::Particle>(CachePerformanceAnalyzer::Particle&)
  0.00      0.50     0.00        3     0.00     0.00  CachePerformanceAnalyzer::Particle* std::__relocate_a<CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, std::allocator<CachePerformanceAnalyzer::Particle> >(CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, std::allocator<CachePerformanceAnalyzer::Particle>&)
  0.00      0.50     0.00        3     0.00     0.00  int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  0.00      0.50     0.00        3     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<CachePerformanceAnalyzer::Particle, void>::value, CachePerformanceAnalyzer::Particle*>::type std::__relocate_a_1<CachePerformanceAnalyzer::Particle, CachePerformanceAnalyzer::Particle>(CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, std::allocator<CachePerformanceAnalyzer::Particle>&)
  0.00      0.50     0.00        3     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >* std::__do_uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >* std::uninitialized_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&)
  0.00      0.50     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.50     0.00        3     0.00     0.00  CachePerformanceAnalyzer::Particle* std::__uninitialized_default_n<CachePerformanceAnalyzer::Particle*, unsigned long>(CachePerformanceAnalyzer::Particle*, unsigned long)
  0.00      0.50     0.00        3     0.00     0.00  CachePerformanceAnalyzer::Particle* std::__uninitialized_default_n_a<CachePerformanceAnalyzer::Particle*, unsigned long, CachePerformanceAnalyzer::Particle>(CachePerformanceAnalyzer::Particle*, unsigned long, std::allocator<CachePerformanceAnalyzer::Particle>&)
  0.00      0.50     0.00        3     0.00     0.00  CachePerformanceAnalyzer::Particle* std::fill_n<CachePerformanceAnalyzer::Particle*, unsigned long, CachePerformanceAnalyzer::Particle>(CachePerformanceAnalyzer::Particle*, unsigned long, CachePerformanceAnalyzer::Particle const&)
  0.00      0.50     0.00        3     0.00     0.00  void std::_Destroy<CachePerformanceAnalyzer::Particle*>(CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*)
  0.00      0.50     0.00        3     0.00     0.00  void std::__fill_a<CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle>(CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle const&)
  0.00      0.50     0.00        3     0.00     0.00  __gnu_cxx::__enable_if<!std::__is_scalar<CachePerformanceAnalyzer::Particle>::__value, void>::__type std::__fill_a1<CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle>(CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle const&)
  0.00      0.50     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long const* const&)
  0.00      0.50     0.00        2     0.00     0.00  std::initializer_list<int>::begin() const
  0.00      0.50     0.00        2     0.00     0.00  std::initializer_list<unsigned long>::begin() const
  0.00      0.50     0.00        2     0.00     0.00  int const* std::__miter_base<int const*>(int const*)
  0.00      0.50     0.00        2     0.00     0.00  unsigned long const* std::__miter_base<unsigned long const*>(unsigned long const*)
  0.00      0.50     0.00        2     0.00     0.00  int const* std::__niter_base<int const*>(int const*)
  0.00      0.50     0.00        2     0.00     0.00  unsigned long const* std::__niter_base<unsigned long const*>(unsigned long const*)
  0.00      0.50     0.00        1     0.00     0.00  std::initializer_list<int>::end() const
  0.00      0.50     0.00        1     0.00     0.00  std::initializer_list<int>::size() const
  0.00      0.50     0.00        1     0.00     0.00  std::initializer_list<unsigned long>::end() const
  0.00      0.50     0.00        1     0.00     0.00  std::initializer_list<unsigned long>::size() const
  0.00      0.50     0.00        1     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::end() const
  0.00      0.50     0.00        1     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::begin() const
